line_id,transaction_id,line_number,product_id,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total_amount,line_cost_amount,tax_rate,tax_amount,created_at
6720,1923,2,65,4,282.14,151.36,0.0,0.0,1128.56,605.44,8.0,90.28,2024-07-17 12:08:00
6721,1923,3,173,5,266.62,117.52,10.0,133.31,1199.79,587.6,8.0,95.98,2024-07-17 12:08:00
6722,1923,4,18,4,46.7,35.47,10.0,18.68,168.12,141.88,8.0,13.45,2024-07-17 12:08:00
6723,1923,5,112,2,474.63,274.46,20.0,189.85,759.41,548.92,8.0,60.75,2024-07-17 12:08:00
6724,1924,1,176,1,89.49,62.33,20.0,17.9,71.59,62.33,8.0,5.73,2023-12-02 13:21:00
6725,1925,1,182,2,413.03,165.32,5.0,41.3,784.76,330.64,8.0,62.78,2023-11-07 19:34:00
6726,1925,2,33,2,123.23,59.98,0.0,0.0,246.46,119.96,8.0,19.72,2023-11-07 19:34:00
6727,1925,3,110,1,539.34,225.0,20.0,107.87,431.47,225.0,8.0,34.52,2023-11-07 19:34:00
6728,1926,1,40,5,356.48,239.78,10.0,178.24,1604.16,1198.9,8.0,128.33,2023-05-13 11:20:00
6729,1927,1,53,4,381.94,209.74,15.0,229.16,1298.6,838.96,8.0,103.89,2023-10-09 11:29:00
6730,1927,2,148,5,516.71,267.58,0.0,0.0,2583.55,1337.9,8.0,206.68,2023-10-09 11:29:00
6731,1927,3,30,2,95.07,39.24,0.0,0.0,190.14,78.48,8.0,15.21,2023-10-09 11:29:00
6732,1928,1,110,4,539.34,225.0,20.0,431.47,1725.89,900.0,8.0,138.07,2024-02-10 11:07:00
6733,1928,2,157,3,481.62,203.9,20.0,288.97,1155.89,611.7,8.0,92.47,2024-02-10 11:07:00
6734,1928,3,99,1,450.55,210.67,15.0,67.58,382.97,210.67,8.0,30.64,2024-02-10 11:07:00
6735,1928,4,143,2,66.47,38.32,15.0,19.94,113.0,76.64,8.0,9.04,2024-02-10 11:07:00
6736,1929,1,101,1,87.5,55.4,0.0,0.0,87.5,55.4,8.0,7.0,2023-01-20 14:06:00
6737,1929,2,68,1,363.23,153.1,0.0,0.0,363.23,153.1,8.0,29.06,2023-01-20 14:06:00
6738,1929,3,149,5,361.9,216.41,20.0,361.9,1447.6,1082.05,8.0,115.81,2023-01-20 14:06:00
6739,1929,4,119,3,336.47,170.63,5.0,50.47,958.94,511.89,8.0,76.72,2023-01-20 14:06:00
6740,1930,1,37,2,123.99,59.0,10.0,24.8,223.18,118.0,8.0,17.85,2023-04-08 15:26:00
6741,1930,2,149,5,361.9,216.41,20.0,361.9,1447.6,1082.05,8.0,115.81,2023-04-08 15:26:00
6742,1930,3,106,1,146.53,64.57,0.0,0.0,146.53,64.57,8.0,11.72,2023-04-08 15:26:00
6743,1931,1,158,1,139.15,63.97,0.0,0.0,139.15,63.97,8.0,11.13,2023-01-19 18:39:00
6744,1931,2,147,2,185.39,136.89,5.0,18.54,352.24,273.78,8.0,28.18,2023-01-19 18:39:00
6745,1931,3,181,1,518.17,219.59,20.0,103.63,414.54,219.59,8.0,33.16,2023-01-19 18:39:00
6746,1931,4,107,3,483.34,257.7,10.0,145.0,1305.02,773.1,8.0,104.4,2023-01-19 18:39:00
6747,1932,1,13,4,443.38,279.02,20.0,354.7,1418.82,1116.08,8.0,113.51,2023-06-16 10:42:00
6748,1932,2,84,4,324.65,146.51,0.0,0.0,1298.6,586.04,8.0,103.89,2023-06-16 10:42:00
6749,1932,3,129,3,12.4,10.29,15.0,5.58,31.62,30.87,8.0,2.53,2023-06-16 10:42:00
6750,1932,4,141,2,492.42,240.97,0.0,0.0,984.84,481.94,8.0,78.79,2023-06-16 10:42:00
6751,1932,5,50,3,162.33,135.18,15.0,73.05,413.94,405.54,8.0,33.12,2023-06-16 10:42:00
6752,1933,1,51,1,410.82,201.03,15.0,61.62,349.2,201.03,8.0,27.94,2023-06-28 13:47:00
6753,1933,2,153,1,615.2,277.69,15.0,92.28,522.92,277.69,8.0,41.83,2023-06-28 13:47:00
6754,1933,3,94,3,512.35,247.39,0.0,0.0,1537.05,742.17,8.0,122.96,2023-06-28 13:47:00
6755,1933,4,12,2,323.71,206.91,0.0,0.0,647.42,413.82,8.0,51.79,2023-06-28 13:47:00
6756,1933,5,198,3,168.14,125.61,0.0,0.0,504.42,376.83,8.0,40.35,2023-06-28 13:47:00
6757,1933,6,28,3,473.35,290.21,0.0,0.0,1420.05,870.63,8.0,113.6,2023-06-28 13:47:00
6758,1934,1,103,2,104.39,49.58,20.0,41.76,167.02,99.16,8.0,13.36,2024-07-10 16:34:00
6759,1934,2,11,1,398.08,171.93,0.0,0.0,398.08,171.93,8.0,31.85,2024-07-10 16:34:00
6760,1935,1,137,5,11.53,8.76,0.0,0.0,57.65,43.8,8.0,4.61,2023-09-01 08:16:00
6761,1935,2,130,4,123.25,54.27,15.0,73.95,419.05,217.08,8.0,33.52,2023-09-01 08:16:00
6762,1935,3,2,1,319.65,142.47,0.0,0.0,319.65,142.47,8.0,25.57,2023-09-01 08:16:00
6763,1936,1,95,3,274.64,217.52,5.0,41.2,782.72,652.56,8.0,62.62,2023-07-02 17:57:00
6764,1936,2,180,3,199.42,148.66,20.0,119.65,478.61,445.98,8.0,38.29,2023-07-02 17:57:00
6765,1937,1,83,5,261.9,128.67,15.0,196.43,1113.07,643.35,8.0,89.05,2023-12-28 17:26:00
6766,1937,2,114,1,583.64,275.82,10.0,58.36,525.28,275.82,8.0,42.02,2023-12-28 17:26:00
6767,1937,3,127,1,147.27,66.77,20.0,29.45,117.82,66.77,8.0,9.43,2023-12-28 17:26:00
6768,1937,4,154,2,261.32,153.71,5.0,26.13,496.51,307.42,8.0,39.72,2023-12-28 17:26:00
6769,1938,1,106,3,146.53,64.57,0.0,0.0,439.59,193.71,8.0,35.17,2023-11-09 20:21:00
6770,1938,2,37,1,123.99,59.0,10.0,12.4,111.59,59.0,8.0,8.93,2023-11-09 20:21:00
6771,1938,3,114,1,583.64,275.82,10.0,58.36,525.28,275.82,8.0,42.02,2023-11-09 20:21:00
6772,1938,4,65,4,282.14,151.36,0.0,0.0,1128.56,605.44,8.0,90.28,2023-11-09 20:21:00
6773,1939,1,90,2,279.33,115.21,0.0,0.0,558.66,230.42,8.0,44.69,2024-04-20 08:51:00
6774,1940,1,51,1,410.82,201.03,15.0,61.62,349.2,201.03,8.0,27.94,2024-01-20 08:00:00
6775,1940,2,70,2,661.16,299.35,0.0,0.0,1322.32,598.7,8.0,105.79,2024-01-20 08:00:00
6776,1940,3,118,5,460.35,256.22,15.0,345.26,1956.49,1281.1,8.0,156.52,2024-01-20 08:00:00
6777,1940,4,111,5,436.77,291.89,0.0,0.0,2183.85,1459.45,8.0,174.71,2024-01-20 08:00:00
6778,1940,5,175,5,397.38,163.46,0.0,0.0,1986.9,817.3,8.0,158.95,2024-01-20 08:00:00
6779,1941,1,64,4,528.24,226.18,0.0,0.0,2112.96,904.72,8.0,169.04,2023-04-19 19:07:00
6780,1941,2,188,5,70.02,53.85,0.0,0.0,350.1,269.25,8.0,28.01,2023-04-19 19:07:00
6781,1941,3,147,5,185.39,136.89,5.0,46.35,880.6,684.45,8.0,70.45,2023-04-19 19:07:00
6782,1941,4,155,2,485.13,253.71,0.0,0.0,970.26,507.42,8.0,77.62,2023-04-19 19:07:00
6783,1941,5,194,4,136.02,57.34,10.0,54.41,489.67,229.36,8.0,39.17,2023-04-19 19:07:00
6784,1941,6,164,1,469.49,233.23,20.0,93.9,375.59,233.23,8.0,30.05,2023-04-19 19:07:00
6785,1942,1,125,2,209.65,144.3,0.0,0.0,419.3,288.6,8.0,33.54,2023-08-14 11:33:00
6786,1942,2,192,5,406.96,182.25,15.0,305.22,1729.58,911.25,8.0,138.37,2023-08-14 11:33:00
6787,1942,3,139,3,176.49,130.67,20.0,105.89,423.58,392.01,8.0,33.89,2023-08-14 11:33:00
6788,1942,4,133,5,410.5,200.28,5.0,102.62,1949.88,1001.4,8.0,155.99,2023-08-14 11:33:00
6789,1942,5,174,5,218.67,92.93,10.0,109.33,984.02,464.65,8.0,78.72,2023-08-14 11:33:00
6790,1942,6,91,5,280.31,196.51,0.0,0.0,1401.55,982.55,8.0,112.12,2023-08-14 11:33:00
6791,1943,1,179,5,115.5,77.62,20.0,115.5,462.0,388.1,8.0,36.96,2023-08-29 17:29:00
6792,1943,2,63,1,85.32,40.24,5.0,4.27,81.05,40.24,8.0,6.48,2023-08-29 17:29:00
6793,1943,3,14,1,499.29,238.2,0.0,0.0,499.29,238.2,8.0,39.94,2023-08-29 17:29:00
6794,1943,4,183,4,226.14,122.05,15.0,135.68,768.88,488.2,8.0,61.51,2023-08-29 17:29:00
6795,1944,1,81,3,256.94,151.36,0.0,0.0,770.82,454.08,8.0,61.67,2024-10-31 21:19:00
6796,1944,2,119,3,336.47,170.63,5.0,50.47,958.94,511.89,8.0,76.72,2024-10-31 21:19:00
6797,1944,3,176,3,89.49,62.33,20.0,53.69,214.78,186.99,8.0,17.18,2024-10-31 21:19:00
6798,1945,1,99,3,450.55,210.67,15.0,202.75,1148.9,632.01,8.0,91.91,2023-06-24 19:27:00
6799,1945,2,164,3,469.49,233.23,20.0,281.69,1126.78,699.69,8.0,90.14,2023-06-24 19:27:00
6800,1946,1,67,2,401.44,168.1,0.0,0.0,802.88,336.2,8.0,64.23,2024-12-06 14:01:00
6801,1946,2,64,5,528.24,226.18,0.0,0.0,2641.2,1130.9,8.0,211.3,2024-12-06 14:01:00
6802,1946,3,88,5,197.18,149.68,0.0,0.0,985.9,748.4,8.0,78.87,2024-12-06 14:01:00
6803,1946,4,149,3,361.9,216.41,20.0,217.14,868.56,649.23,8.0,69.48,2024-12-06 14:01:00
6804,1946,5,167,5,600.88,287.87,5.0,150.22,2854.18,1439.35,8.0,228.33,2024-12-06 14:01:00
6805,1946,6,132,1,254.07,178.96,15.0,38.11,215.96,178.96,8.0,17.28,2024-12-06 14:01:00
6806,1947,1,173,3,266.62,117.52,10.0,79.99,719.87,352.56,8.0,57.59,2023-11-18 15:32:00
6807,1947,2,128,4,304.41,124.0,10.0,121.76,1095.88,496.0,8.0,87.67,2023-11-18 15:32:00
6808,1948,1,126,2,109.67,47.25,0.0,0.0,219.34,94.5,8.0,17.55,2023-08-12 12:43:00
6809,1949,1,81,1,256.94,151.36,0.0,0.0,256.94,151.36,8.0,20.56,2023-04-07 18:40:00
6810,1949,2,169,1,279.99,189.95,20.0,56.0,223.99,189.95,8.0,17.92,2023-04-07 18:40:00
6811,1950,1,183,2,226.14,122.05,15.0,67.84,384.44,244.1,8.0,30.76,2023-06-02 11:12:00
6812,1950,2,129,4,12.4,10.29,15.0,7.44,42.16,41.16,8.0,3.37,2023-06-02 11:12:00
6813,1950,3,83,5,261.9,128.67,15.0,196.43,1113.07,643.35,8.0,89.05,2023-06-02 11:12:00
6814,1950,4,73,5,330.51,192.98,5.0,82.63,1569.92,964.9,8.0,125.59,2023-06-02 11:12:00
6815,1950,5,4,5,312.35,152.29,20.0,312.35,1249.4,761.45,8.0,99.95,2023-06-02 11:12:00
6816,1950,6,61,3,139.21,86.85,10.0,41.76,375.87,260.55,8.0,30.07,2023-06-02 11:12:00
6817,1951,1,81,2,256.94,151.36,0.0,0.0,513.88,302.72,8.0,41.11,2023-05-22 21:43:00
6818,1951,2,51,3,410.82,201.03,15.0,184.87,1047.59,603.09,8.0,83.81,2023-05-22 21:43:00
6819,1951,3,41,3,269.32,173.95,20.0,161.59,646.37,521.85,8.0,51.71,2023-05-22 21:43:00
6820,1951,4,118,1,460.35,256.22,15.0,69.05,391.3,256.22,8.0,31.3,2023-05-22 21:43:00
6821,1952,1,63,4,85.32,40.24,5.0,17.06,324.22,160.96,8.0,25.94,2023-02-24 11:08:00
6822,1952,2,69,4,194.88,101.55,0.0,0.0,779.52,406.2,8.0,62.36,2023-02-24 11:08:00
6823,1953,1,81,4,256.94,151.36,0.0,0.0,1027.76,605.44,8.0,82.22,2024-08-22 11:45:00
6824,1953,2,95,1,274.64,217.52,5.0,13.73,260.91,217.52,8.0,20.87,2024-08-22 11:45:00
6825,1953,3,89,2,150.97,105.52,0.0,0.0,301.94,211.04,8.0,24.16,2024-08-22 11:45:00
6826,1954,1,93,4,258.66,193.7,15.0,155.2,879.44,774.8,8.0,70.36,2023-07-19 14:19:00
6827,1954,2,145,4,20.38,8.44,20.0,16.3,65.22,33.76,8.0,5.22,2023-07-19 14:19:00
6828,1954,3,71,1,343.19,285.54,0.0,0.0,343.19,285.54,8.0,27.46,2023-07-19 14:19:00
6829,1955,1,38,4,309.82,168.7,20.0,247.86,991.42,674.8,8.0,79.31,2024-11-09 17:05:00
6830,1955,2,123,3,311.24,143.88,15.0,140.06,793.66,431.64,8.0,63.49,2024-11-09 17:05:00
6831,1955,3,174,1,218.67,92.93,10.0,21.87,196.8,92.93,8.0,15.74,2024-11-09 17:05:00
6832,1955,4,188,4,70.02,53.85,0.0,0.0,280.08,215.4,8.0,22.41,2024-11-09 17:05:00
6833,1955,5,194,4,136.02,57.34,10.0,54.41,489.67,229.36,8.0,39.17,2024-11-09 17:05:00
6834,1955,6,4,1,312.35,152.29,20.0,62.47,249.88,152.29,8.0,19.99,2024-11-09 17:05:00
6835,1956,1,73,3,330.51,192.98,5.0,49.58,941.95,578.94,8.0,75.36,2023-01-28 13:24:00
6836,1956,2,108,2,536.66,277.85,0.0,0.0,1073.32,555.7,8.0,85.87,2023-01-28 13:24:00
6837,1956,3,143,1,66.47,38.32,15.0,9.97,56.5,38.32,8.0,4.52,2023-01-28 13:24:00
6838,1957,1,86,5,189.1,83.63,10.0,94.55,850.95,418.15,8.0,68.08,2023-05-10 14:13:00
6839,1957,2,110,5,539.34,225.0,20.0,539.34,2157.36,1125.0,8.0,172.59,2023-05-10 14:13:00
6840,1957,3,2,3,319.65,142.47,0.0,0.0,958.95,427.41,8.0,76.72,2023-05-10 14:13:00
6841,1957,4,128,2,304.41,124.0,10.0,60.88,547.94,248.0,8.0,43.84,2023-05-10 14:13:00
6842,1957,5,125,2,209.65,144.3,0.0,0.0,419.3,288.6,8.0,33.54,2023-05-10 14:13:00
6843,1957,6,197,2,97.84,81.05,10.0,19.57,176.11,162.1,8.0,14.09,2023-05-10 14:13:00
6844,1958,1,178,2,176.35,98.75,0.0,0.0,352.7,197.5,8.0,28.22,2023-02-06 08:33:00
6845,1958,2,190,4,83.5,44.74,0.0,0.0,334.0,178.96,8.0,26.72,2023-02-06 08:33:00
6846,1959,1,145,4,20.38,8.44,20.0,16.3,65.22,33.76,8.0,5.22,2024-12-03 10:09:00
6847,1960,1,119,1,336.47,170.63,5.0,16.82,319.65,170.63,8.0,25.57,2024-09-12 08:27:00
6848,1960,2,7,2,243.47,199.49,0.0,0.0,486.94,398.98,8.0,38.96,2024-09-12 08:27:00
6849,1960,3,185,1,351.68,157.78,0.0,0.0,351.68,157.78,8.0,28.13,2024-09-12 08:27:00
6850,1960,4,18,1,46.7,35.47,10.0,4.67,42.03,35.47,8.0,3.36,2024-09-12 08:27:00
6851,1960,5,88,2,197.18,149.68,0.0,0.0,394.36,299.36,8.0,31.55,2024-09-12 08:27:00
6852,1960,6,174,5,218.67,92.93,10.0,109.33,984.02,464.65,8.0,78.72,2024-09-12 08:27:00
6853,1961,1,187,5,434.92,291.94,5.0,108.73,2065.87,1459.7,8.0,165.27,2023-06-17 09:24:00
6854,1961,2,19,2,421.77,218.83,0.0,0.0,843.54,437.66,8.0,67.48,2023-06-17 09:24:00
6855,1962,1,38,1,309.82,168.7,20.0,61.96,247.86,168.7,8.0,19.83,2024-01-22 20:41:00
6856,1962,2,29,4,233.21,136.5,0.0,0.0,932.84,546.0,8.0,74.63,2024-01-22 20:41:00
6857,1962,3,1,1,184.37,122.01,5.0,9.22,175.15,122.01,8.0,14.01,2024-01-22 20:41:00
6858,1962,4,87,2,511.62,242.83,10.0,102.32,920.92,485.66,8.0,73.67,2024-01-22 20:41:00
6859,1962,5,58,2,203.32,150.99,10.0,40.66,365.98,301.98,8.0,29.28,2024-01-22 20:41:00
6860,1963,1,114,4,583.64,275.82,10.0,233.46,2101.1,1103.28,8.0,168.09,2024-06-07 11:41:00
6861,1963,2,192,1,406.96,182.25,15.0,61.04,345.92,182.25,8.0,27.67,2024-06-07 11:41:00
6862,1963,3,72,3,283.92,214.94,15.0,127.76,724.0,644.82,8.0,57.92,2024-06-07 11:41:00
6863,1963,4,47,3,269.32,123.84,5.0,40.4,767.56,371.52,8.0,61.4,2024-06-07 11:41:00
6864,1964,1,16,2,60.69,30.28,0.0,0.0,121.38,60.56,8.0,9.71,2023-06-20 16:59:00
6865,1964,2,103,2,104.39,49.58,20.0,41.76,167.02,99.16,8.0,13.36,2023-06-20 16:59:00
6866,1965,1,75,3,71.89,50.85,0.0,0.0,215.67,152.55,8.0,17.25,2024-03-07 17:35:00
6867,1966,1,126,5,109.67,47.25,0.0,0.0,548.35,236.25,8.0,43.87,2023-05-21 19:56:00
6868,1966,2,105,4,88.42,40.48,20.0,70.74,282.94,161.92,8.0,22.64,2023-05-21 19:56:00
6869,1966,3,4,1,312.35,152.29,20.0,62.47,249.88,152.29,8.0,19.99,2023-05-21 19:56:00
6870,1967,1,56,3,191.12,108.7,0.0,0.0,573.36,326.1,8.0,45.87,2023-12-17 10:23:00
6871,1967,2,116,4,45.39,19.65,15.0,27.23,154.33,78.6,8.0,12.35,2023-12-17 10:23:00
6872,1967,3,141,4,492.42,240.97,0.0,0.0,1969.68,963.88,8.0,157.57,2023-12-17 10:23:00
6873,1967,4,120,5,484.06,198.56,0.0,0.0,2420.3,992.8,8.0,193.62,2023-12-17 10:23:00
6874,1968,1,107,4,483.34,257.7,10.0,193.34,1740.02,1030.8,8.0,139.2,2024-12-14 19:38:00
6875,1968,2,82,4,372.71,186.16,5.0,74.54,1416.3,744.64,8.0,113.3,2024-12-14 19:38:00
6876,1968,3,123,1,311.24,143.88,15.0,46.69,264.55,143.88,8.0,21.16,2024-12-14 19:38:00
6877,1969,1,103,1,104.39,49.58,20.0,20.88,83.51,49.58,8.0,6.68,2023-06-06 16:19:00
6878,1969,2,134,5,137.24,65.62,15.0,102.93,583.27,328.1,8.0,46.66,2023-06-06 16:19:00
6879,1970,1,7,4,243.47,199.49,0.0,0.0,973.88,797.96,8.0,77.91,2024-01-22 12:07:00
6880,1970,2,1,1,184.37,122.01,5.0,9.22,175.15,122.01,8.0,14.01,2024-01-22 12:07:00
6881,1970,3,88,5,197.18,149.68,0.0,0.0,985.9,748.4,8.0,78.87,2024-01-22 12:07:00
6882,1970,4,51,4,410.82,201.03,15.0,246.49,1396.79,804.12,8.0,111.74,2024-01-22 12:07:00
6883,1971,1,103,1,104.39,49.58,20.0,20.88,83.51,49.58,8.0,6.68,2023-07-26 09:44:00
6884,1971,2,97,2,38.21,26.89,10.0,7.64,68.78,53.78,8.0,5.5,2023-07-26 09:44:00
6885,1971,3,79,4,501.79,207.45,0.0,0.0,2007.16,829.8,8.0,160.57,2023-07-26 09:44:00
6886,1971,4,121,5,439.97,205.82,0.0,0.0,2199.85,1029.1,8.0,175.99,2023-07-26 09:44:00
6887,1971,5,148,5,516.71,267.58,0.0,0.0,2583.55,1337.9,8.0,206.68,2023-07-26 09:44:00
6888,1971,6,95,2,274.64,217.52,5.0,27.46,521.82,435.04,8.0,41.75,2023-07-26 09:44:00
6889,1972,1,22,1,237.34,134.87,0.0,0.0,237.34,134.87,8.0,18.99,2024-01-18 18:43:00
6890,1972,2,103,5,104.39,49.58,20.0,104.39,417.56,247.9,8.0,33.4,2024-01-18 18:43:00
6891,1972,3,5,5,117.35,54.93,15.0,88.01,498.74,274.65,8.0,39.9,2024-01-18 18:43:00
6892,1973,1,31,4,282.72,134.26,0.0,0.0,1130.88,537.04,8.0,90.47,2024-03-26 08:59:00
6893,1973,2,121,4,439.97,205.82,0.0,0.0,1759.88,823.28,8.0,140.79,2024-03-26 08:59:00
6894,1973,3,1,1,184.37,122.01,5.0,9.22,175.15,122.01,8.0,14.01,2024-03-26 08:59:00
6895,1973,4,178,3,176.35,98.75,0.0,0.0,529.05,296.25,8.0,42.32,2024-03-26 08:59:00
6896,1973,5,132,2,254.07,178.96,15.0,76.22,431.92,357.92,8.0,34.55,2024-03-26 08:59:00
6897,1973,6,200,1,400.86,233.39,5.0,20.04,380.82,233.39,8.0,30.47,2024-03-26 08:59:00
6898,1974,1,109,5,25.01,16.05,15.0,18.76,106.29,80.25,8.0,8.5,2023-03-01 12:14:00
6899,1974,2,141,3,492.42,240.97,0.0,0.0,1477.26,722.91,8.0,118.18,2023-03-01 12:14:00
6900,1975,1,172,1,447.19,228.01,10.0,44.72,402.47,228.01,8.0,32.2,2024-10-25 12:26:00
6901,1976,1,14,3,499.29,238.2,0.0,0.0,1497.87,714.6,8.0,119.83,2023-01-01 08:43:00
6902,1976,2,28,1,473.35,290.21,0.0,0.0,473.35,290.21,8.0,37.87,2023-01-01 08:43:00
6903,1976,3,128,2,304.41,124.0,10.0,60.88,547.94,248.0,8.0,43.84,2023-01-01 08:43:00
6904,1976,4,143,1,66.47,38.32,15.0,9.97,56.5,38.32,8.0,4.52,2023-01-01 08:43:00
6905,1977,1,59,1,235.51,112.8,0.0,0.0,235.51,112.8,8.0,18.84,2024-12-03 20:59:00
6906,1977,2,181,1,518.17,219.59,20.0,103.63,414.54,219.59,8.0,33.16,2024-12-03 20:59:00
6907,1977,3,175,2,397.38,163.46,0.0,0.0,794.76,326.92,8.0,63.58,2024-12-03 20:59:00
6908,1977,4,159,5,82.03,35.23,15.0,61.52,348.63,176.15,8.0,27.89,2024-12-03 20:59:00
6909,1977,5,45,4,97.88,45.0,20.0,78.3,313.22,180.0,8.0,25.06,2024-12-03 20:59:00
6910,1977,6,9,3,312.02,239.51,0.0,0.0,936.06,718.53,8.0,74.88,2024-12-03 20:59:00
6911,1978,1,164,4,469.49,233.23,20.0,375.59,1502.37,932.92,8.0,120.19,2024-12-10 18:42:00
6912,1978,2,59,3,235.51,112.8,0.0,0.0,706.53,338.4,8.0,56.52,2024-12-10 18:42:00
6913,1978,3,154,5,261.32,153.71,5.0,65.33,1241.27,768.55,8.0,99.3,2024-12-10 18:42:00
6914,1979,1,196,2,403.42,237.92,5.0,40.34,766.5,475.84,8.0,61.32,2024-11-10 18:43:00
6915,1979,2,190,1,83.5,44.74,0.0,0.0,83.5,44.74,8.0,6.68,2024-11-10 18:43:00
6916,1979,3,67,3,401.44,168.1,0.0,0.0,1204.32,504.3,8.0,96.35,2024-11-10 18:43:00
6917,1979,4,172,1,447.19,228.01,10.0,44.72,402.47,228.01,8.0,32.2,2024-11-10 18:43:00
6918,1979,5,167,4,600.88,287.87,5.0,120.18,2283.34,1151.48,8.0,182.67,2024-11-10 18:43:00
6919,1980,1,49,2,314.94,172.01,0.0,0.0,629.88,344.02,8.0,50.39,2024-11-27 21:23:00
6920,1981,1,156,4,602.27,294.49,15.0,361.36,2047.72,1177.96,8.0,163.82,2024-08-10 20:50:00
6921,1981,2,115,1,257.9,180.24,10.0,25.79,232.11,180.24,8.0,18.57,2024-08-10 20:50:00
6922,1981,3,98,5,374.73,212.83,5.0,93.68,1779.97,1064.15,8.0,142.4,2024-08-10 20:50:00
6923,1981,4,137,3,11.53,8.76,0.0,0.0,34.59,26.28,8.0,2.77,2024-08-10 20:50:00
6924,1981,5,30,3,95.07,39.24,0.0,0.0,285.21,117.72,8.0,22.82,2024-08-10 20:50:00
6925,1981,6,191,4,566.98,264.16,0.0,0.0,2267.92,1056.64,8.0,181.43,2024-08-10 20:50:00
6926,1982,1,186,3,387.57,251.29,5.0,58.14,1104.57,753.87,8.0,88.37,2024-01-07 16:19:00
6927,1982,2,101,3,87.5,55.4,0.0,0.0,262.5,166.2,8.0,21.0,2024-01-07 16:19:00
6928,1982,3,133,5,410.5,200.28,5.0,102.62,1949.88,1001.4,8.0,155.99,2024-01-07 16:19:00
6929,1982,4,131,5,251.67,106.11,20.0,251.67,1006.68,530.55,8.0,80.53,2024-01-07 16:19:00
6930,1982,5,21,1,262.01,180.17,0.0,0.0,262.01,180.17,8.0,20.96,2024-01-07 16:19:00
6931,1983,1,66,5,134.73,72.38,0.0,0.0,673.65,361.9,8.0,53.89,2023-02-16 18:22:00
6932,1983,2,68,5,363.23,153.1,0.0,0.0,1816.15,765.5,8.0,145.29,2023-02-16 18:22:00
6933,1983,3,85,5,595.61,269.25,0.0,0.0,2978.05,1346.25,8.0,238.24,2023-02-16 18:22:00
6934,1983,4,7,5,243.47,199.49,0.0,0.0,1217.35,997.45,8.0,97.39,2023-02-16 18:22:00
6935,1984,1,28,1,473.35,290.21,0.0,0.0,473.35,290.21,8.0,37.87,2023-05-29 15:47:00
6936,1984,2,25,5,550.97,246.59,15.0,413.23,2341.62,1232.95,8.0,187.33,2023-05-29 15:47:00
6937,1984,3,30,3,95.07,39.24,0.0,0.0,285.21,117.72,8.0,22.82,2023-05-29 15:47:00
6938,1984,4,24,1,343.12,179.71,15.0,51.47,291.65,179.71,8.0,23.33,2023-05-29 15:47:00
6939,1984,5,178,5,176.35,98.75,0.0,0.0,881.75,493.75,8.0,70.54,2023-05-29 15:47:00
6940,1985,1,20,3,68.1,48.05,5.0,10.21,194.09,144.15,8.0,15.53,2023-11-26 17:14:00
6941,1985,2,63,5,85.32,40.24,5.0,21.33,405.27,201.2,8.0,32.42,2023-11-26 17:14:00
6942,1986,1,51,1,410.82,201.03,15.0,61.62,349.2,201.03,8.0,27.94,2024-11-05 15:46:00
6943,1986,2,167,2,600.88,287.87,5.0,60.09,1141.67,575.74,8.0,91.33,2024-11-05 15:46:00
6944,1986,3,71,2,343.19,285.54,0.0,0.0,686.38,571.08,8.0,54.91,2024-11-05 15:46:00
6945,1986,4,178,4,176.35,98.75,0.0,0.0,705.4,395.0,8.0,56.43,2024-11-05 15:46:00
6946,1986,5,137,3,11.53,8.76,0.0,0.0,34.59,26.28,8.0,2.77,2024-11-05 15:46:00
6947,1986,6,3,2,18.77,9.78,0.0,0.0,37.54,19.56,8.0,3.0,2024-11-05 15:46:00
6948,1987,1,148,4,516.71,267.58,0.0,0.0,2066.84,1070.32,8.0,165.35,2023-12-06 12:34:00
6949,1987,2,133,5,410.5,200.28,5.0,102.62,1949.88,1001.4,8.0,155.99,2023-12-06 12:34:00
6950,1988,1,156,3,602.27,294.49,15.0,271.02,1535.79,883.47,8.0,122.86,2023-10-16 15:43:00
6951,1988,2,187,4,434.92,291.94,5.0,86.98,1652.7,1167.76,8.0,132.22,2023-10-16 15:43:00
6952,1988,3,139,3,176.49,130.67,20.0,105.89,423.58,392.01,8.0,33.89,2023-10-16 15:43:00
6953,1989,1,65,3,282.14,151.36,0.0,0.0,846.42,454.08,8.0,67.71,2023-04-17 15:46:00
6954,1989,2,175,4,397.38,163.46,0.0,0.0,1589.52,653.84,8.0,127.16,2023-04-17 15:46:00
6955,1989,3,122,1,225.99,106.23,15.0,33.9,192.09,106.23,8.0,15.37,2023-04-17 15:46:00
6956,1989,4,47,4,269.32,123.84,5.0,53.86,1023.42,495.36,8.0,81.87,2023-04-17 15:46:00
6957,1989,5,21,2,262.01,180.17,0.0,0.0,524.02,360.34,8.0,41.92,2023-04-17 15:46:00
6958,1990,1,109,4,25.01,16.05,15.0,15.01,85.03,64.2,8.0,6.8,2023-05-28 17:53:00
6959,1990,2,115,5,257.9,180.24,10.0,128.95,1160.55,901.2,8.0,92.84,2023-05-28 17:53:00
6960,1991,1,76,5,71.25,31.67,0.0,0.0,356.25,158.35,8.0,28.5,2024-06-21 15:30:00
6961,1991,2,72,3,283.92,214.94,15.0,127.76,724.0,644.82,8.0,57.92,2024-06-21 15:30:00
