transaction_id,transaction_code,transaction_date,store_id,customer_id,cashier_id,transaction_type,channel,subtotal_amount,discount_amount,tax_amount,total_amount,loyalty_points_earned,loyalty_points_redeemed,notes,created_at
1799,TXN00001799,2024-05-19 09:54:00,20,253,4,SALE,MOBILE,3631.87,241.4,271.24,3661.71,3661,0,,2024-05-19 09:54:00
1800,TXN00001800,2024-12-16 14:00:00,5,478,38,SALE,ONLINE,3301.3,257.34,243.52,3287.48,3287,0,,2024-12-16 14:00:00
1801,TXN00001801,2023-04-29 20:35:00,15,133,18,SALE,IN_STORE,3849.74,217.02,290.62,3923.34,3923,0,,2023-04-29 20:35:00
1802,TXN00001802,2024-11-23 18:42:00,19,233,3,SALE,IN_STORE,1987.02,187.8,143.93,1943.15,1943,0,,2024-11-23 18:42:00
1803,TXN00001803,2024-04-07 13:58:00,9,216,35,SALE,IN_STORE,2632.7,60.13,205.81,2778.38,2778,0,,2024-04-07 13:58:00
1804,TXN00001804,2023-08-11 21:07:00,10,225,39,SALE,MOBILE,2856.04,281.6,205.97,2780.41,2780,0,,2023-08-11 21:07:00
1805,TXN00001805,2023-04-18 09:03:00,16,61,27,SALE,ONLINE,4512.68,101.7,352.88,4763.86,4763,0,,2023-04-18 09:03:00
1806,TXN00001806,2024-04-11 10:10:00,5,405,49,SALE,IN_STORE,4406.7,0.0,352.53,4759.23,4759,0,,2024-04-11 10:10:00
1807,TXN00001807,2024-12-02 14:33:00,1,133,47,SALE,MOBILE,2361.21,193.34,173.43,2341.3,2341,0,,2024-12-02 14:33:00
1808,TXN00001808,2024-02-24 20:35:00,3,68,24,SALE,ONLINE,5614.0,542.23,405.75,5477.52,5477,0,,2024-02-24 20:35:00
1809,TXN00001809,2024-02-21 10:24:00,7,458,48,SALE,ONLINE,2490.17,152.21,187.04,2525.0,2525,0,,2024-02-21 10:24:00
1810,TXN00001810,2024-03-24 20:15:00,3,,12,SALE,MOBILE,4763.65,201.26,364.99,4927.38,4927,0,,2024-03-24 20:15:00
1811,TXN00001811,2024-10-30 10:18:00,14,462,4,SALE,IN_STORE,1889.02,94.45,143.57,1938.14,1938,0,,2024-10-30 10:18:00
1812,TXN00001812,2024-02-15 21:45:00,9,12,17,SALE,MOBILE,191.05,19.11,13.76,185.7,185,0,,2024-02-15 21:45:00
1813,TXN00001813,2023-05-14 11:21:00,13,336,9,SALE,MOBILE,2314.5,137.89,174.14,2350.75,2350,0,,2023-05-14 11:21:00
1814,TXN00001814,2023-02-03 20:24:00,16,25,31,SALE,ONLINE,3029.71,49.85,238.39,3218.25,3218,0,,2023-02-03 20:24:00
1815,TXN00001815,2024-06-16 20:00:00,4,324,1,SALE,ONLINE,2347.32,142.6,176.38,2381.1,2381,0,,2024-06-16 20:00:00
1816,TXN00001816,2023-05-16 13:21:00,14,155,28,SALE,MOBILE,1556.2,233.43,105.82,1428.59,1428,0,,2023-05-16 13:21:00
1817,TXN00001817,2024-11-26 10:02:00,15,15,8,SALE,IN_STORE,1253.6,0.0,100.29,1353.89,1353,0,,2024-11-26 10:02:00
1818,TXN00001818,2023-04-06 17:45:00,16,,43,SALE,IN_STORE,3601.13,445.43,252.45,3408.15,3408,0,,2023-04-06 17:45:00
1819,TXN00001819,2024-05-10 10:58:00,16,398,12,SALE,MOBILE,3204.1,310.31,231.5,3125.29,3125,0,,2024-05-10 10:58:00
1820,TXN00001820,2024-02-06 12:19:00,16,296,16,SALE,IN_STORE,539.34,107.87,34.52,465.99,465,0,,2024-02-06 12:19:00
1821,TXN00001821,2023-01-05 08:20:00,18,242,12,SALE,MOBILE,199.42,39.88,12.76,172.3,172,0,,2023-01-05 08:20:00
1822,TXN00001822,2023-06-03 08:09:00,10,41,5,SALE,ONLINE,3903.67,560.84,267.44,3610.27,3610,0,,2023-06-03 08:09:00
1823,TXN00001823,2024-12-13 09:03:00,16,338,50,SALE,IN_STORE,3353.57,145.0,256.69,3465.26,3465,0,,2024-12-13 09:03:00
1824,TXN00001824,2024-04-03 12:17:00,13,293,31,SALE,MOBILE,2232.67,0.0,178.61,2411.28,2411,0,,2024-04-03 12:17:00
1825,TXN00001825,2023-07-13 11:00:00,18,413,28,SALE,IN_STORE,3913.89,346.67,285.38,3852.6,3852,0,,2023-07-13 11:00:00
1826,TXN00001826,2023-06-07 11:08:00,9,305,40,SALE,MOBILE,2310.45,10.21,184.02,2484.26,2484,0,,2023-06-07 11:08:00
1827,TXN00001827,2023-02-15 19:06:00,1,,5,SALE,MOBILE,6138.11,616.3,441.74,5963.55,5963,0,,2023-02-15 19:06:00
1828,TXN00001828,2024-07-16 19:46:00,4,80,1,SALE,ONLINE,1884.55,69.61,145.2,1960.14,1960,0,,2024-07-16 19:46:00
1829,TXN00001829,2023-12-15 16:10:00,7,300,39,SALE,MOBILE,5200.88,677.73,361.85,4885.0,4885,0,,2023-12-15 16:10:00
1830,TXN00001830,2023-01-20 20:29:00,3,85,20,SALE,MOBILE,926.1,162.2,61.1,825.0,825,0,,2023-01-20 20:29:00
1831,TXN00001831,2024-01-30 10:22:00,8,82,47,SALE,ONLINE,3531.16,110.66,273.65,3694.15,3694,0,,2024-01-30 10:22:00
1832,TXN00001832,2023-09-22 12:12:00,15,452,24,SALE,ONLINE,8199.39,942.06,580.59,7837.92,7837,0,,2023-09-22 12:12:00
1833,TXN00001833,2024-12-29 21:19:00,11,386,40,SALE,MOBILE,847.84,64.25,62.69,846.28,846,0,,2024-12-29 21:19:00
1834,TXN00001834,2024-10-24 08:41:00,8,274,41,SALE,IN_STORE,1341.12,0.0,107.29,1448.41,1448,0,,2024-10-24 08:41:00
1835,TXN00001835,2023-03-09 14:44:00,19,308,11,SALE,ONLINE,2619.22,140.06,198.33,2677.49,2677,0,,2023-03-09 14:44:00
1836,TXN00001836,2024-08-31 10:59:00,5,134,39,SALE,IN_STORE,1970.08,197.01,141.85,1914.92,1914,0,,2024-08-31 10:59:00
1837,TXN00001837,2023-10-02 21:40:00,20,368,10,SALE,ONLINE,200.19,20.02,14.41,194.58,194,0,,2023-10-02 21:40:00
1838,TXN00001838,2023-07-06 14:19:00,4,95,22,SALE,ONLINE,1605.76,0.0,128.46,1734.22,1734,0,,2023-07-06 14:19:00
1839,TXN00001839,2023-03-09 16:17:00,1,325,40,SALE,MOBILE,1573.2,253.65,105.57,1425.12,1425,0,,2023-03-09 16:17:00
1840,TXN00001840,2024-07-05 18:15:00,10,295,2,SALE,IN_STORE,5311.18,418.62,391.4,5283.96,5283,0,,2024-07-05 18:15:00
1841,TXN00001841,2023-08-30 14:20:00,6,239,10,SALE,MOBILE,796.16,0.0,63.69,859.85,859,0,,2023-08-30 14:20:00
1842,TXN00001842,2024-10-13 08:27:00,1,361,29,SALE,MOBILE,954.91,62.39,71.4,963.92,963,0,,2024-10-13 08:27:00
1843,TXN00001843,2023-11-29 13:16:00,8,362,47,SALE,MOBILE,7784.51,680.95,568.28,7671.84,7671,0,,2023-11-29 13:16:00
1844,TXN00001844,2023-10-02 17:14:00,14,187,14,SALE,MOBILE,6460.04,324.64,490.83,6626.23,6626,0,,2023-10-02 17:14:00
1845,TXN00001845,2023-12-22 10:32:00,6,353,7,SALE,IN_STORE,2549.12,232.93,185.3,2501.49,2501,0,,2023-12-22 10:32:00
1846,TXN00001846,2023-09-12 18:57:00,16,175,2,SALE,MOBILE,3463.0,219.29,259.49,3503.2,3503,0,,2023-09-12 18:57:00
1847,TXN00001847,2024-04-14 10:03:00,18,366,5,SALE,ONLINE,688.42,0.0,55.07,743.49,743,0,,2024-04-14 10:03:00
1848,TXN00001848,2023-12-01 09:52:00,5,68,24,SALE,ONLINE,209.65,0.0,16.77,226.42,226,0,,2023-12-01 09:52:00
1849,TXN00001849,2024-08-24 12:40:00,16,,38,SALE,MOBILE,6742.29,430.68,504.93,6816.54,6816,0,,2024-08-24 12:40:00
1850,TXN00001850,2023-11-25 11:32:00,12,68,5,SALE,MOBILE,1048.25,0.0,83.86,1132.11,1132,0,,2023-11-25 11:32:00
1851,TXN00001851,2023-12-20 08:22:00,8,376,45,SALE,ONLINE,6305.35,418.03,470.99,6358.31,6358,0,,2023-12-20 08:22:00
1852,TXN00001852,2024-02-06 14:51:00,16,458,27,SALE,IN_STORE,957.97,153.48,64.36,868.85,868,0,,2024-02-06 14:51:00
1853,TXN00001853,2023-05-18 21:54:00,14,211,43,SALE,ONLINE,2235.95,223.59,160.99,2173.35,2173,0,,2023-05-18 21:54:00
1854,TXN00001854,2023-01-01 15:27:00,8,5,19,SALE,IN_STORE,256.94,0.0,20.56,277.5,277,0,,2023-01-01 15:27:00
1855,TXN00001855,2024-01-30 16:51:00,11,338,5,SALE,ONLINE,6917.91,120.18,543.82,7341.55,7341,0,,2024-01-30 16:51:00
1856,TXN00001856,2024-06-01 08:47:00,14,,10,SALE,ONLINE,3194.27,115.73,246.28,3324.82,3324,0,,2024-06-01 08:47:00
1857,TXN00001857,2024-07-04 17:13:00,17,51,43,SALE,IN_STORE,1135.68,170.35,77.23,1042.56,1042,0,,2024-07-04 17:13:00
1858,TXN00001858,2024-02-22 16:30:00,8,59,43,SALE,MOBILE,5116.81,109.72,400.57,5407.66,5407,0,,2024-02-22 16:30:00
1859,TXN00001859,2024-07-24 16:48:00,11,389,3,SALE,IN_STORE,2305.66,270.9,162.78,2197.54,2197,0,,2024-07-24 16:48:00
1860,TXN00001860,2023-01-02 19:40:00,5,81,27,SALE,ONLINE,3705.9,309.57,271.7,3668.03,3668,0,,2023-01-02 19:40:00
1861,TXN00001861,2024-12-30 20:01:00,15,373,24,SALE,IN_STORE,7623.78,793.7,546.4,7376.48,7376,0,,2024-12-30 20:01:00
1862,TXN00001862,2024-02-26 15:57:00,10,105,31,SALE,ONLINE,1605.76,0.0,128.46,1734.22,1734,0,,2024-02-26 15:57:00
1863,TXN00001863,2024-06-23 16:46:00,2,195,28,SALE,ONLINE,2369.43,167.56,176.14,2378.01,2378,0,,2024-06-23 16:46:00
1864,TXN00001864,2024-01-10 21:25:00,2,312,4,SALE,MOBILE,2719.45,15.65,216.31,2920.11,2920,0,,2024-01-10 21:25:00
1865,TXN00001865,2023-01-17 19:02:00,7,76,22,SALE,IN_STORE,3305.91,0.0,264.47,3570.38,3570,0,,2023-01-17 19:02:00
1866,TXN00001866,2023-01-19 18:12:00,16,124,45,SALE,MOBILE,152.84,15.28,11.0,148.56,148,0,,2023-01-19 18:12:00
1867,TXN00001867,2024-03-01 09:23:00,4,83,10,SALE,ONLINE,1555.08,26.66,122.28,1650.7,1650,0,,2024-03-01 09:23:00
1868,TXN00001868,2023-10-25 13:20:00,5,490,22,SALE,ONLINE,279.99,56.0,17.92,241.91,241,0,,2023-10-25 13:20:00
1869,TXN00001869,2023-02-07 18:36:00,2,382,9,SALE,ONLINE,3803.72,260.35,283.46,3826.83,3826,0,,2023-02-07 18:36:00
1870,TXN00001870,2023-07-27 20:50:00,4,7,38,SALE,IN_STORE,1325.19,49.25,102.07,1378.01,1378,0,,2023-07-27 20:50:00
1871,TXN00001871,2024-09-25 11:01:00,11,158,21,SALE,ONLINE,5149.1,382.54,381.32,5147.88,5147,0,,2024-09-25 11:01:00
1872,TXN00001872,2024-05-23 19:12:00,13,318,22,SALE,IN_STORE,1745.94,248.54,119.79,1617.19,1617,0,,2024-05-23 19:12:00
1873,TXN00001873,2023-01-05 10:08:00,11,29,3,SALE,ONLINE,663.01,16.55,51.72,698.18,698,0,,2023-01-05 10:08:00
1874,TXN00001874,2023-04-15 10:23:00,15,435,34,SALE,MOBILE,839.97,167.99,53.76,725.74,725,0,,2023-04-15 10:23:00
1875,TXN00001875,2024-10-06 10:49:00,9,265,14,SALE,MOBILE,3000.71,324.39,214.1,2890.42,2890,0,,2024-10-06 10:49:00
1876,TXN00001876,2023-10-10 15:40:00,17,395,26,SALE,MOBILE,3127.12,178.82,235.86,3184.16,3184,0,,2023-10-10 15:40:00
1877,TXN00001877,2023-05-29 10:51:00,10,8,26,SALE,IN_STORE,3872.3,501.48,269.66,3640.48,3640,0,,2023-05-29 10:51:00
1878,TXN00001878,2024-04-18 09:19:00,8,121,45,SALE,IN_STORE,1836.45,101.66,138.79,1873.58,1873,0,,2024-04-18 09:19:00
1879,TXN00001879,2023-05-05 12:50:00,13,416,43,SALE,MOBILE,970.26,0.0,77.62,1047.88,1047,0,,2023-05-05 12:50:00
1880,TXN00001880,2023-09-28 15:59:00,1,13,48,SALE,IN_STORE,62.0,9.3,4.22,56.92,56,0,,2023-09-28 15:59:00
1881,TXN00001881,2023-05-09 19:20:00,19,316,36,SALE,MOBILE,3379.88,369.71,240.82,3250.99,3250,0,,2023-05-09 19:20:00
1882,TXN00001882,2023-09-26 09:17:00,3,113,34,SALE,IN_STORE,410.82,61.62,27.94,377.14,377,0,,2023-09-26 09:17:00
1883,TXN00001883,2023-01-10 13:58:00,18,160,11,SALE,ONLINE,231.0,46.2,14.78,199.58,199,0,,2023-01-10 13:58:00
1884,TXN00001884,2023-01-03 12:19:00,15,343,25,SALE,ONLINE,1376.48,182.3,95.54,1289.72,1289,0,,2023-01-03 12:19:00
1885,TXN00001885,2024-04-14 16:13:00,10,258,7,SALE,ONLINE,800.28,120.04,54.42,734.66,734,0,,2024-04-14 16:13:00
1886,TXN00001886,2023-06-06 15:20:00,9,65,17,SALE,MOBILE,4927.28,71.21,388.49,5244.56,5244,0,,2023-06-06 15:20:00
1887,TXN00001887,2024-04-05 08:38:00,20,269,26,SALE,MOBILE,1732.78,180.68,124.17,1676.27,1676,0,,2024-04-05 08:38:00
1888,TXN00001888,2024-10-07 14:19:00,10,,2,SALE,IN_STORE,1278.6,0.0,102.29,1380.89,1380,0,,2024-10-07 14:19:00
1889,TXN00001889,2023-03-08 19:41:00,15,482,39,SALE,ONLINE,3387.05,126.72,260.83,3521.16,3521,0,,2023-03-08 19:41:00
1890,TXN00001890,2023-11-26 11:25:00,14,85,2,SALE,IN_STORE,251.91,50.38,16.12,217.65,217,0,,2023-11-26 11:25:00
1891,TXN00001891,2024-04-20 17:19:00,10,205,5,SALE,ONLINE,4946.92,163.86,382.64,5165.7,5165,0,,2024-04-20 17:19:00
1892,TXN00001892,2023-01-26 08:58:00,8,55,21,SALE,MOBILE,5149.6,24.77,409.99,5534.82,5534,0,,2023-01-26 08:58:00
1893,TXN00001893,2023-02-07 15:33:00,7,479,29,SALE,IN_STORE,233.21,0.0,18.66,251.87,251,0,,2023-02-07 15:33:00
1894,TXN00001894,2023-10-12 17:01:00,14,19,6,SALE,ONLINE,1614.0,154.4,116.77,1576.37,1576,0,,2023-10-12 17:01:00
1895,TXN00001895,2023-08-27 18:42:00,15,119,7,SALE,ONLINE,1664.25,187.01,118.17,1595.41,1595,0,,2023-08-27 18:42:00
1896,TXN00001896,2023-09-07 08:56:00,7,185,45,SALE,MOBILE,1608.15,0.0,128.65,1736.8,1736,0,,2023-09-07 08:56:00
1897,TXN00001897,2023-12-23 11:46:00,6,207,30,SALE,IN_STORE,2863.47,324.9,203.09,2741.66,2741,0,,2023-12-23 11:46:00
1898,TXN00001898,2023-06-08 12:32:00,10,356,22,SALE,MOBILE,7847.49,1162.38,534.81,7219.92,7219,0,,2023-06-08 12:32:00
1899,TXN00001899,2024-07-20 15:42:00,16,199,16,SALE,ONLINE,401.44,0.0,32.12,433.56,433,0,,2024-07-20 15:42:00
1900,TXN00001900,2024-05-08 17:24:00,7,459,15,SALE,ONLINE,5488.96,0.0,439.11,5928.07,5928,0,,2024-05-08 17:24:00
1901,TXN00001901,2023-05-05 14:08:00,20,451,13,SALE,ONLINE,2232.35,115.5,169.35,2286.2,2286,0,,2023-05-05 14:08:00
1902,TXN00001902,2024-08-29 16:44:00,10,420,39,SALE,MOBILE,3746.08,647.36,247.9,3346.62,3346,0,,2024-08-29 16:44:00
1903,TXN00001903,2023-04-12 19:34:00,5,431,42,SALE,IN_STORE,5213.45,662.85,364.05,4914.65,4914,0,,2023-04-12 19:34:00
1904,TXN00001904,2023-02-24 08:03:00,20,200,38,SALE,ONLINE,5124.21,267.8,388.51,5244.92,5244,0,,2023-02-24 08:03:00
1905,TXN00001905,2024-09-30 18:32:00,9,383,15,SALE,IN_STORE,422.49,42.25,30.42,410.66,410,0,,2024-09-30 18:32:00
1906,TXN00001906,2023-07-17 16:54:00,18,336,26,SALE,ONLINE,3332.91,50.17,262.62,3545.36,3545,0,,2023-07-17 16:54:00
1907,TXN00001907,2023-09-28 18:16:00,7,,5,SALE,MOBILE,4510.29,274.15,338.88,4575.02,4575,0,,2023-09-28 18:16:00
1908,TXN00001908,2024-07-14 10:56:00,3,272,34,SALE,MOBILE,946.81,120.04,66.14,892.91,892,0,,2024-07-14 10:56:00
1909,TXN00001909,2023-03-06 18:40:00,10,197,33,SALE,IN_STORE,6734.36,442.24,503.37,6795.49,6795,0,,2023-03-06 18:40:00
1910,TXN00001910,2023-10-08 08:53:00,14,223,46,SALE,MOBILE,1752.42,330.15,113.78,1536.05,1536,0,,2023-10-08 08:53:00
1911,TXN00001911,2024-06-30 10:56:00,11,461,37,SALE,ONLINE,7987.82,672.39,585.23,7900.66,7900,0,,2024-06-30 10:56:00
1912,TXN00001912,2024-02-29 20:16:00,11,315,50,SALE,MOBILE,962.69,165.09,63.8,861.4,861,0,,2024-02-29 20:16:00
1913,TXN00001913,2023-04-29 09:19:00,14,447,2,SALE,MOBILE,2941.21,197.01,219.54,2963.74,2963,0,,2023-04-29 09:19:00
1914,TXN00001914,2024-05-05 09:53:00,1,256,45,SALE,IN_STORE,3180.29,133.06,243.78,3291.01,3291,0,,2024-05-05 09:53:00
1915,TXN00001915,2023-02-23 10:59:00,17,313,25,SALE,IN_STORE,1445.15,6.67,115.07,1553.55,1553,0,,2023-02-23 10:59:00
1916,TXN00001916,2024-02-11 14:46:00,6,92,13,SALE,ONLINE,382.24,0.0,30.58,412.82,412,0,,2024-02-11 14:46:00
1917,TXN00001917,2023-01-07 10:39:00,10,,30,SALE,IN_STORE,2482.92,329.21,172.3,2326.01,2326,0,,2023-01-07 10:39:00
1918,TXN00001918,2024-01-03 15:54:00,19,426,5,SALE,IN_STORE,2488.5,78.6,192.79,2602.69,2602,0,,2024-01-03 15:54:00
1919,TXN00001919,2024-04-11 08:13:00,7,494,36,SALE,ONLINE,4208.22,208.24,319.99,4319.97,4319,0,,2024-04-11 08:13:00
1920,TXN00001920,2023-01-15 16:02:00,7,,11,SALE,MOBILE,3316.53,0.0,265.33,3581.86,3581,0,,2023-01-15 16:02:00
1921,TXN00001921,2023-06-25 20:07:00,17,493,34,SALE,IN_STORE,2199.85,0.0,175.99,2375.84,2375,0,,2023-06-25 20:07:00
1922,TXN00001922,2024-03-13 13:48:00,6,118,9,SALE,IN_STORE,3385.85,361.31,241.96,3266.5,3266,0,,2024-03-13 13:48:00
1923,TXN00001923,2024-07-17 12:08:00,20,12,41,SALE,ONLINE,4477.66,341.84,330.86,4466.68,4466,0,,2024-07-17 12:08:00
1924,TXN00001924,2023-12-02 13:21:00,6,375,2,SALE,ONLINE,89.49,17.9,5.73,77.32,77,0,,2023-12-02 13:21:00
1925,TXN00001925,2023-11-07 19:34:00,2,317,1,SALE,IN_STORE,1611.86,149.17,117.02,1579.71,1579,0,,2023-11-07 19:34:00
1926,TXN00001926,2023-05-13 11:20:00,1,69,15,SALE,IN_STORE,1782.4,178.24,128.33,1732.49,1732,0,,2023-05-13 11:20:00
1927,TXN00001927,2023-10-09 11:29:00,5,328,36,SALE,IN_STORE,4301.45,229.16,325.78,4398.07,4398,0,,2023-10-09 11:29:00
1928,TXN00001928,2024-02-10 11:07:00,4,364,14,SALE,IN_STORE,4185.71,807.96,270.22,3647.97,3647,0,,2024-02-10 11:07:00
1929,TXN00001929,2023-01-20 14:06:00,9,33,19,SALE,MOBILE,3269.64,412.37,228.59,3085.86,3085,0,,2023-01-20 14:06:00
1930,TXN00001930,2023-04-08 15:26:00,4,336,38,SALE,IN_STORE,2204.01,386.7,145.38,1962.69,1962,0,,2023-04-08 15:26:00
1931,TXN00001931,2023-01-19 18:39:00,4,163,11,SALE,MOBILE,2478.12,267.17,176.87,2387.82,2387,0,,2023-01-19 18:39:00
1932,TXN00001932,2023-06-16 10:42:00,6,357,18,SALE,MOBILE,4581.15,433.33,331.84,4479.66,4479,0,,2023-06-16 10:42:00
1933,TXN00001933,2023-06-28 13:47:00,10,208,33,SALE,MOBILE,5134.96,153.9,398.47,5379.53,5379,0,,2023-06-28 13:47:00
1934,TXN00001934,2024-07-10 16:34:00,6,361,29,SALE,ONLINE,606.86,41.76,45.21,610.31,610,0,,2024-07-10 16:34:00
1935,TXN00001935,2023-09-01 08:16:00,19,,35,SALE,ONLINE,870.3,73.95,63.7,860.05,860,0,,2023-09-01 08:16:00
1936,TXN00001936,2023-07-02 17:57:00,10,68,43,SALE,MOBILE,1422.18,160.85,100.91,1362.24,1362,0,,2023-07-02 17:57:00
1937,TXN00001937,2023-12-28 17:26:00,2,407,29,SALE,MOBILE,2563.05,310.37,180.22,2432.9,2432,0,,2023-12-28 17:26:00
1938,TXN00001938,2023-11-09 20:21:00,8,,1,SALE,MOBILE,2275.78,70.76,176.4,2381.42,2381,0,,2023-11-09 20:21:00
1939,TXN00001939,2024-04-20 08:51:00,12,293,12,SALE,IN_STORE,558.66,0.0,44.69,603.35,603,0,,2024-04-20 08:51:00
1940,TXN00001940,2024-01-20 08:00:00,13,305,38,SALE,MOBILE,8205.64,406.88,623.91,8422.67,8422,0,,2024-01-20 08:00:00
1941,TXN00001941,2023-04-19 19:07:00,16,463,41,SALE,ONLINE,5373.84,194.66,414.34,5593.52,5593,0,,2023-04-19 19:07:00
1942,TXN00001942,2023-08-14 11:33:00,2,439,26,SALE,MOBILE,7530.97,623.06,552.63,7460.54,7460,0,,2023-08-14 11:33:00
1943,TXN00001943,2023-08-29 17:29:00,18,133,16,SALE,ONLINE,2066.67,255.45,144.89,1956.11,1956,0,,2023-08-29 17:29:00
1944,TXN00001944,2024-10-31 21:19:00,10,314,8,SALE,IN_STORE,2048.7,104.16,155.57,2100.11,2100,0,,2024-10-31 21:19:00
1945,TXN00001945,2023-06-24 19:27:00,13,425,42,SALE,IN_STORE,2760.12,484.44,182.05,2457.73,2457,0,,2023-06-24 19:27:00
1946,TXN00001946,2024-12-06 14:01:00,12,56,30,SALE,MOBILE,8774.15,405.47,669.49,9038.17,9038,0,,2024-12-06 14:01:00
1947,TXN00001947,2023-11-18 15:32:00,14,438,43,SALE,MOBILE,2017.5,201.75,145.26,1961.01,1961,0,,2023-11-18 15:32:00
1948,TXN00001948,2023-08-12 12:43:00,13,159,4,SALE,ONLINE,219.34,0.0,17.55,236.89,236,0,,2023-08-12 12:43:00
1949,TXN00001949,2023-04-07 18:40:00,15,199,32,SALE,MOBILE,536.93,56.0,38.48,519.41,519,0,,2023-04-07 18:40:00
1950,TXN00001950,2023-06-02 11:12:00,7,81,9,SALE,MOBILE,5443.31,708.45,378.79,5113.65,5113,0,,2023-06-02 11:12:00
1951,TXN00001951,2023-05-22 21:43:00,6,392,19,SALE,MOBILE,3014.65,415.51,207.93,2807.07,2807,0,,2023-05-22 21:43:00
1952,TXN00001952,2023-02-24 11:08:00,5,354,5,SALE,ONLINE,1120.8,17.06,88.3,1192.04,1192,0,,2023-02-24 11:08:00
1953,TXN00001953,2024-08-22 11:45:00,20,18,3,SALE,IN_STORE,1604.34,13.73,127.25,1717.86,1717,0,,2024-08-22 11:45:00
1954,TXN00001954,2023-07-19 14:19:00,4,38,50,SALE,IN_STORE,1459.35,171.5,103.04,1390.89,1390,0,,2023-07-19 14:19:00
1955,TXN00001955,2024-11-09 17:05:00,18,475,10,SALE,IN_STORE,3528.18,526.67,240.11,3241.62,3241,0,,2024-11-09 17:05:00
1956,TXN00001956,2023-01-28 13:24:00,8,324,17,SALE,ONLINE,2131.32,59.55,165.75,2237.52,2237,0,,2023-01-28 13:24:00
1957,TXN00001957,2023-05-10 14:13:00,11,27,32,SALE,ONLINE,5824.95,714.34,408.86,5519.47,5519,0,,2023-05-10 14:13:00
1958,TXN00001958,2023-02-06 08:33:00,9,211,37,SALE,ONLINE,686.7,0.0,54.94,741.64,741,0,,2023-02-06 08:33:00
1959,TXN00001959,2024-12-03 10:09:00,19,,24,SALE,ONLINE,81.52,16.3,5.22,70.44,70,0,,2024-12-03 10:09:00
1960,TXN00001960,2024-09-12 08:27:00,13,396,14,SALE,ONLINE,2709.5,130.82,206.29,2784.97,2784,0,,2024-09-12 08:27:00
1961,TXN00001961,2023-06-17 09:24:00,15,244,44,SALE,IN_STORE,3018.14,108.73,232.75,3142.16,3142,0,,2023-06-17 09:24:00
1962,TXN00001962,2024-01-22 20:41:00,20,471,27,SALE,IN_STORE,2856.91,214.16,211.42,2854.17,2854,0,,2024-01-22 20:41:00
1963,TXN00001963,2024-06-07 11:41:00,18,75,40,SALE,MOBILE,4401.24,462.66,315.08,4253.66,4253,0,,2024-06-07 11:41:00
1964,TXN00001964,2023-06-20 16:59:00,18,228,11,SALE,MOBILE,330.16,41.76,23.07,311.47,311,0,,2023-06-20 16:59:00
1965,TXN00001965,2024-03-07 17:35:00,1,86,27,SALE,MOBILE,215.67,0.0,17.25,232.92,232,0,,2024-03-07 17:35:00
1966,TXN00001966,2023-05-21 19:56:00,12,166,42,SALE,ONLINE,1214.38,133.21,86.5,1167.67,1167,0,,2023-05-21 19:56:00
1967,TXN00001967,2023-12-17 10:23:00,5,132,35,SALE,ONLINE,5144.9,27.23,409.41,5527.08,5527,0,,2023-12-17 10:23:00
1968,TXN00001968,2024-12-14 19:38:00,15,,28,SALE,IN_STORE,3735.44,314.57,273.66,3694.53,3694,0,,2024-12-14 19:38:00
1969,TXN00001969,2023-06-06 16:19:00,17,489,9,SALE,MOBILE,790.59,123.81,53.34,720.12,720,0,,2023-06-06 16:19:00
1970,TXN00001970,2024-01-22 12:07:00,3,388,3,SALE,ONLINE,3787.43,255.71,282.53,3814.25,3814,0,,2024-01-22 12:07:00
1971,TXN00001971,2023-07-26 09:44:00,13,6,8,SALE,IN_STORE,7520.65,55.98,597.17,8061.84,8061,0,,2023-07-26 09:44:00
1972,TXN00001972,2024-01-18 18:43:00,18,122,6,SALE,MOBILE,1346.04,192.4,92.29,1245.93,1245,0,,2024-01-18 18:43:00
1973,TXN00001973,2024-03-26 08:59:00,9,268,31,SALE,ONLINE,4513.18,105.48,352.61,4760.31,4760,0,,2024-03-26 08:59:00
1974,TXN00001974,2023-03-01 12:14:00,2,147,47,SALE,ONLINE,1602.31,18.76,126.68,1710.23,1710,0,,2023-03-01 12:14:00
1975,TXN00001975,2024-10-25 12:26:00,13,78,21,SALE,IN_STORE,447.19,44.72,32.2,434.67,434,0,,2024-10-25 12:26:00
1976,TXN00001976,2023-01-01 08:43:00,2,293,24,SALE,IN_STORE,2646.51,70.85,206.06,2781.72,2781,0,,2023-01-01 08:43:00
1977,TXN00001977,2024-12-03 20:59:00,10,84,40,SALE,MOBILE,3286.17,243.45,243.41,3286.13,3286,0,,2024-12-03 20:59:00
1978,TXN00001978,2024-12-10 18:42:00,9,346,48,SALE,ONLINE,3891.09,440.92,276.01,3726.18,3726,0,,2024-12-10 18:42:00
1979,TXN00001979,2024-11-10 18:43:00,6,197,19,SALE,IN_STORE,4945.37,205.24,379.22,5119.35,5119,0,,2024-11-10 18:43:00
1980,TXN00001980,2024-11-27 21:23:00,15,482,30,SALE,MOBILE,629.88,0.0,50.39,680.27,680,0,,2024-11-27 21:23:00
1981,TXN00001981,2024-08-10 20:50:00,14,203,50,SALE,IN_STORE,7128.35,480.83,531.81,7179.33,7179,0,,2024-08-10 20:50:00
